    1.000000      0.1260000E-02
   0.9938106      0.2535617E-02
   0.9830325      0.4731161E-02
   0.9704784      0.7247672E-02
   0.9564397      0.1001055E-01
   0.9413697      0.1291711E-01
   0.9256838      0.1587834E-01
   0.9096628      0.1883632E-01
   0.8934663      0.2175935E-01
   0.8771770      0.2463174E-01
   0.8608359      0.2744614E-01
   0.8444631      0.3019920E-01
   0.8280691      0.3288943E-01
   0.8116591      0.3551612E-01
   0.7952365      0.3807885E-01
   0.7788034      0.4057732E-01
   0.7623615      0.4301118E-01
   0.7459123      0.4537998E-01
   0.7294571      0.4768322E-01
   0.7129973      0.4992024E-01
   0.6965342      0.5209027E-01
   0.6800691      0.5419242E-01
   0.6636034      0.5622568E-01
   0.6471385      0.5818886E-01
   0.6306757      0.6008068E-01
   0.6142166      0.6189970E-01
   0.5977625      0.6364431E-01
   0.5813152      0.6531279E-01
   0.5648762      0.6690323E-01
   0.5484471      0.6841360E-01
   0.5320298      0.6984165E-01
   0.5156264      0.7118501E-01
   0.4992389      0.7244109E-01
   0.4828702      0.7360713E-01
   0.4665236      0.7468013E-01
   0.4502042      0.7565687E-01
   0.4339202      0.7653383E-01
   0.4176864      0.7730707E-01
   0.4015296      0.7797313E-01
   0.3854925      0.7851149E-01
   0.3695440      0.7890151E-01
   0.3536593      0.7914038E-01
   0.3378299      0.7922448E-01
   0.3220547      0.7914962E-01
   0.3063364      0.7891118E-01
   0.2906798      0.7850424E-01
   0.2750917      0.7792361E-01
   0.2595800      0.7716381E-01
   0.2441544      0.7621911E-01
   0.2288264      0.7508356E-01
   0.2136101      0.7375099E-01
   0.1985224      0.7221520E-01
   0.1835852      0.7047009E-01
   0.1688262      0.6851007E-01
   0.1542824      0.6633080E-01
   0.1400036      0.6393038E-01
   0.1260577      0.6131145E-01
   0.1125371      0.5848429E-01
   0.9956312E-01  0.5547103E-01
   0.8728464E-01  0.5230973E-01
   0.7586421E-01  0.4905589E-01
   0.6544830E-01  0.4577788E-01
   0.5613115E-01  0.4254561E-01
   0.4793159E-01  0.3941685E-01
   0.4079595E-01  0.3642842E-01
   0.3462169E-01  0.3359541E-01
   0.2928580E-01  0.3091594E-01
   0.2466652E-01  0.2837791E-01
   0.2065506E-01  0.2596420E-01
   0.1715977E-01  0.2365615E-01
   0.1410618E-01  0.2143542E-01
   0.1143536E-01  0.1928499E-01
   0.9101759E-02  0.1718952E-01
   0.7071123E-02  0.1513561E-01
   0.5318767E-02  0.1311206E-01
   0.3828012E-02  0.1111021E-01
   0.2588773E-02  0.9124697E-02
   0.1595690E-02  0.7154069E-02
   0.8461609E-03  0.5202233E-02
   0.3368445E-03  0.3277473E-02
   0.6114029E-04  0.1393975E-02
   0.5824771E-05 -0.4282090E-03
   0.1663006E-03 -0.2267967E-02
   0.5689305E-03 -0.4149103E-02
   0.1231592E-02 -0.6035257E-02
   0.2163949E-02 -0.7906377E-02
   0.3366577E-02 -0.9743942E-02
   0.4837292E-02 -0.1153834E-01
   0.6575304E-02 -0.1328678E-01
   0.8585137E-02 -0.1499197E-01
   0.1087889E-01 -0.1666006E-01
   0.1347786E-01 -0.1829912E-01
   0.1641399E-01 -0.1991809E-01
   0.1973158E-01 -0.2152616E-01
   0.2348938E-01 -0.2313222E-01
   0.2776322E-01 -0.2474436E-01
   0.3264848E-01 -0.2636909E-01
   0.3826157E-01 -0.2801005E-01
   0.4473833E-01 -0.2966610E-01
   0.5222477E-01 -0.3132860E-01
   0.6085460E-01 -0.3297807E-01
   0.7071541E-01 -0.3458296E-01
   0.8181387E-01 -0.3610240E-01
   0.9406021E-01 -0.3749388E-01
   0.1072889     -0.3872292E-01
   0.1213045     -0.3976936E-01
   0.1359245     -0.4062764E-01
   0.1510010     -0.4130303E-01
   0.1664244     -0.4180707E-01
   0.1821159     -0.4215413E-01
   0.1980201     -0.4235920E-01
   0.2140974     -0.4243691E-01
   0.2303188     -0.4240097E-01
   0.2466627     -0.4226406E-01
   0.2631123     -0.4203782E-01
   0.2796544     -0.4173293E-01
   0.2962783     -0.4135919E-01
   0.3129747     -0.4092561E-01
   0.3297351     -0.4044053E-01
   0.3465508     -0.3991170E-01
   0.3634109     -0.3934642E-01
   0.3802984     -0.3875170E-01
   0.3971827     -0.3813491E-01
   0.4140115     -0.3748978E-01
   0.4308120     -0.3679530E-01
   0.4476169     -0.3605475E-01
   0.4644392     -0.3527159E-01
   0.4812836     -0.3444944E-01
   0.4981511     -0.3359176E-01
   0.5150414     -0.3270184E-01
   0.5319531     -0.3178276E-01
   0.5488849     -0.3083736E-01
   0.5658353     -0.2986830E-01
   0.5828025     -0.2887803E-01
   0.5997852     -0.2786879E-01
   0.6167818     -0.2684261E-01
   0.6337908     -0.2580135E-01
   0.6508109     -0.2474667E-01
   0.6678406     -0.2368004E-01
   0.6848787     -0.2260278E-01
   0.7019237     -0.2151599E-01
   0.7189744     -0.2042062E-01
   0.7360295     -0.1931747E-01
   0.7530876     -0.1820714E-01
   0.7701475     -0.1709010E-01
   0.7872076     -0.1596664E-01
   0.8042664     -0.1483693E-01
   0.8213218     -0.1370100E-01
   0.8383706     -0.1255880E-01
   0.8554075     -0.1141029E-01
   0.8724223     -0.1025563E-01
   0.8893943     -0.9095567E-02
   0.9062806     -0.7932284E-02
   0.9229930     -0.6771113E-02
   0.9393579     -0.5623546E-02
   0.9550647     -0.4511258E-02
   0.9696524     -0.3467717E-02
   0.9826250     -0.2530412E-02
   0.9936846     -0.1723856E-02
    1.000000     -0.1260000E-02
